hours,price
1479.0,28.65315
1480.0,30.46957
1481.0,36.75557
1482.0,48.32454
1483.0,57.49519
1484.0,50.94222
1485.0,44.2377
1486.0,40.35915
1487.0,34.80548
1488.0,32.29835
1489.0,31.27578
1490.0,31.09106
1491.0,30.8861
1492.0,32.14331
1493.0,36.89139
1494.0,42.89395
1495.0,54.59389
1496.0,35.16096
1497.0,27.69789
1498.0,24.39923
1499.0,18.77237
1500.0,14.55752
1501.0,8.49235
1502.0,6.01498
1503.0,8.79525
1504.0,17.27289
1505.0,33.60162
1506.0,52.27664
1507.0,63.12327
1508.0,58.08103
1509.0,52.1448
1510.0,46.62675
1511.0,41.07178
1512.0,38.10491
1513.0,32.60671
1514.0,31.22842
1515.0,31.18364
1516.0,31.29544
1517.0,34.08868
1518.0,42.38723
1519.0,49.40699
1520.0,34.13288
1521.0,28.45292
1522.0,27.02575
1523.0,24.8847
1524.0,20.96199
1525.0,17.78702
1526.0,17.76106
1527.0,21.87718
1528.0,26.0179
1529.0,33.80335
1530.0,49.88998
1531.0,61.20916
1532.0,52.09471
1533.0,46.23238
1534.0,44.20904
1535.0,37.31179
1536.0,35.94741
1537.0,33.63148
1538.0,32.94224
1539.0,30.2416
1540.0,30.29635
1541.0,31.3207
1542.0,36.97707
1543.0,36.37886
1544.0,30.98745
1545.0,22.19121
1546.0,18.05445
1547.0,26.63179
1548.0,4.48169
1549.0,1.34242
1550.0,1.17244
1551.0,2.00098
1552.0,5.60956
1553.0,22.9715
1554.0,44.72617
1555.0,55.36781
1556.0,49.83802
1557.0,44.07401
1558.0,42.62336
1559.0,37.07805
1560.0,32.59939
1561.0,33.71928
1562.0,31.46427
1563.0,31.73116
1564.0,31.43006
1565.0,33.03053
1566.0,38.00093
1567.0,39.7404
1568.0,32.78591
1569.0,30.67763
1570.0,27.72452
1571.0,25.99477
1572.0,21.40818
1573.0,18.74017
1574.0,19.32538
1575.0,17.60323
1576.0,21.16452
1577.0,31.11338
1578.0,44.32332
1579.0,57.91144
1580.0,46.60174
1581.0,42.05544
1582.0,40.16198
1583.0,34.25894
1584.0,32.32003
1585.0,29.90816
1586.0,29.5246
1587.0,29.1114
1588.0,29.35614
1589.0,31.31948
1590.0,36.03339
1591.0,50.46297
1592.0,36.38029
1593.0,30.45527
1594.0,28.3631
1595.0,24.09316
1596.0,21.68384
1597.0,14.90523
1598.0,13.90114
1599.0,16.35022
1600.0,22.21144
1601.0,33.77028
1602.0,48.18861
1603.0,65.73227
1604.0,54.13637
1605.0,48.18094
1606.0,43.14356
1607.0,35.96064
1608.0,32.99823
1609.0,35.12669
1610.0,32.81587
1611.0,30.99706
1612.0,30.87707
1613.0,31.77932
1614.0,39.7646
1615.0,48.79999
1616.0,40.75585
1617.0,32.31527
1618.0,29.03153
1619.0,22.97956
1620.0,24.16211
1621.0,18.51935
1622.0,23.51253
1623.0,20.61199
1624.0,25.51329
1625.0,34.72945
1626.0,46.26054
1627.0,62.73048
1628.0,54.75394
1629.0,46.71194
1630.0,43.25233
1631.0,40.95631
1632.0,36.38418
1633.0,30.87727
1634.0,30.65073
1635.0,30.58947
1636.0,31.19862
1637.0,34.62709
1638.0,40.3438
1639.0,45.744
1640.0,43.29465
1641.0,42.52697
1642.0,40.09679
1643.0,33.57211
1644.0,32.69216
1645.0,31.48743
1646.0,31.2343
1647.0,31.53893
1648.0,34.86016
1649.0,39.35794
1650.0,50.47163
1651.0,63.83564
1652.0,56.24092
1653.0,49.89057
1654.0,44.6319
1655.0,39.68879
1656.0,36.73776
1657.0,42.10782
1658.0,41.00738
1659.0,41.36376
1660.0,39.90719
1661.0,42.1234
1662.0,45.582
1663.0,51.19658
1664.0,41.98374
1665.0,37.98119
1666.0,34.19388
1667.0,31.83329
1668.0,31.02141
1669.0,27.44549
1670.0,28.35562
1671.0,29.26945
1672.0,31.39154
1673.0,34.24067
1674.0,47.66646
1675.0,59.80878
1676.0,54.51256
1677.0,46.65292
1678.0,45.31084
1679.0,39.70204
1680.0,37.84868
1681.0,41.73826
1682.0,38.5496
1683.0,38.21498
1684.0,38.51614
1685.0,40.91215
1686.0,43.96043
1687.0,50.29034
1688.0,39.89852
1689.0,37.12722
1690.0,33.31239
1691.0,31.36039
1692.0,29.82251
1693.0,24.85475
1694.0,24.20331
1695.0,24.83098
1696.0,27.96618
1697.0,33.64432
1698.0,45.71364
1699.0,57.41544
1700.0,50.07854
1701.0,44.73904
1702.0,43.35508
1703.0,40.79545
1704.0,37.40872
1705.0,34.02213
1706.0,32.01318
1707.0,31.72109
1708.0,32.05273
1709.0,34.25765
1710.0,36.73534
1711.0,36.41991
1712.0,30.741
1713.0,17.58407
1714.0,8.71846
1715.0,4.79139
1716.0,1.26157
1717.0,0.2675
1718.0,0.09426
1719.0,0.10287
1720.0,0.2817
1721.0,13.06568
1722.0,39.02019
1723.0,46.5206
1724.0,43.21434
1725.0,40.51557
1726.0,39.14106
1727.0,34.69413
1728.0,33.02376
1729.0,31.19769
1730.0,30.33774
1731.0,30.88881
1732.0,31.47001
1733.0,35.68196
1734.0,38.48085
1735.0,34.93753
1736.0,28.24144
1737.0,24.03503
1738.0,12.76205
1739.0,23.90076
1740.0,17.64262
1741.0,14.99005
1742.0,13.58349
1743.0,17.28299
1744.0,17.87721
1745.0,29.55016
1746.0,44.97261
1747.0,54.12522
1748.0,44.77884
1749.0,39.88023
1750.0,36.52369
1751.0,33.80594
1752.0,28.9653
1753.0,29.15355
1754.0,28.4242
1755.0,29.56176
1756.0,30.8168
1757.0,38.49614
1758.0,43.98778
1759.0,51.90931
1760.0,38.46665
1761.0,36.50402
1762.0,34.04243
1763.0,29.31755
1764.0,26.77852
1765.0,25.10078
1766.0,21.35067
1767.0,21.50612
1768.0,19.28813
1769.0,30.01945
1770.0,44.6615
1771.0,65.07346
1772.0,50.72427
1773.0,44.56594
1774.0,38.52687
1775.0,36.63205
1776.0,31.68215
1777.0,29.56756
1778.0,28.52651
1779.0,29.49194
1780.0,32.81803
1781.0,42.02623
1782.0,52.88983
1783.0,54.66888
1784.0,38.51909
1785.0,28.22817
1786.0,24.58211
1787.0,22.24121
1788.0,16.2564
1789.0,15.1433
1790.0,9.51326
1791.0,15.36291
1792.0,13.39493
1793.0,28.48337
1794.0,49.59031
1795.0,70.6481
1796.0,53.37016
1797.0,48.07744
1798.0,43.55278
1799.0,40.93263
1800.0,40.31385
1801.0,37.63914
1802.0,34.51798
1803.0,34.41423
1804.0,37.25273
1805.0,43.68649
1806.0,61.24748
1807.0,58.09367
1808.0,37.17441
1809.0,33.72565
1810.0,29.61537
1811.0,27.61767
1812.0,26.0371
1813.0,26.71683
1814.0,26.60873
1815.0,28.90058
1816.0,30.42934
1817.0,32.23
1818.0,50.67227
1819.0,66.38896
1820.0,57.33823
1821.0,50.01023
1822.0,41.71356
1823.0,38.55071
1824.0,36.03058
1825.0,33.05766
1826.0,31.71396
1827.0,31.74623
1828.0,34.48025
1829.0,40.58192
1830.0,52.53754
1831.0,55.25403
1832.0,39.54238
1833.0,32.24822
1834.0,30.12277
1835.0,24.88601
1836.0,24.04569
1837.0,23.87583
1838.0,23.87619
1839.0,25.31822
1840.0,23.88331
1841.0,27.38177
1842.0,44.17848
1843.0,58.88387
1844.0,46.49939
1845.0,43.7319
1846.0,38.68338
1847.0,35.48192
1848.0,32.38462
1849.0,30.68972
1850.0,30.05935
1851.0,30.06251
1852.0,31.5125
1853.0,39.05233
1854.0,47.3081
1855.0,44.75843
1856.0,35.49237
1857.0,30.08335
1858.0,30.09862
1859.0,26.76739
1860.0,23.47599
1861.0,23.18636
1862.0,21.58897
1863.0,23.81129
1864.0,24.49279
1865.0,28.38293
1866.0,39.41392
1867.0,49.32025
1868.0,43.10542
1869.0,42.14592
1870.0,37.40338
1871.0,33.7034
1872.0,30.97635
1873.0,30.74367
1874.0,29.31505
1875.0,29.14592
1876.0,29.40712
1877.0,31.2265
1878.0,36.84432
1879.0,49.09361
1880.0,32.57776
1881.0,15.21987
1882.0,17.24229
1883.0,12.72561
1884.0,7.12386
1885.0,5.33551
1886.0,3.24553
1887.0,8.02818
1888.0,9.22414
1889.0,15.5434
1890.0,42.37775
1891.0,48.15148
1892.0,42.58181
1893.0,38.25442
1894.0,34.00269
1895.0,31.12166
1896.0,29.32941
1897.0,29.96522
1898.0,28.91389
1899.0,29.60644
1900.0,31.59338
1901.0,34.11162
1902.0,38.50334
1903.0,46.72076
1904.0,31.25127
1905.0,15.28422
1906.0,8.02556
1907.0,1.41594
1908.0,0.18805
1909.0,0.14359
1910.0,0.19736
1911.0,0.15966
1912.0,1.83582
1913.0,12.95315
1914.0,44.28222
1915.0,47.63012
1916.0,42.13679
1917.0,36.22287
1918.0,33.9771
1919.0,30.48113
1920.0,26.78712
1921.0,26.98031
1922.0,26.69932
1923.0,26.9984
1924.0,28.66211
1925.0,35.7445
1926.0,46.51153
1927.0,42.45441
1928.0,29.45896
1929.0,24.91482
1930.0,18.24811
1931.0,16.74398
1932.0,16.00957
1933.0,11.04051
1934.0,9.25575
1935.0,8.74004
1936.0,4.41164
1937.0,15.95914
1938.0,42.47989
1939.0,50.01123
1940.0,44.14167
1941.0,38.73448
1942.0,32.25695
1943.0,29.67864
1944.0,29.39666
1945.0,28.27167
1946.0,28.55218
1947.0,28.24135
1948.0,29.4051
1949.0,34.86688
1950.0,43.22021
1951.0,38.33183
1952.0,32.85524
1953.0,24.09046
1954.0,13.4343
1955.0,9.10233
1956.0,5.10197
1957.0,3.86935
1958.0,5.06099
1959.0,5.44184
1960.0,4.901
1961.0,20.30129
1962.0,40.03911
1963.0,56.27673
1964.0,51.65769
1965.0,42.63336
1966.0,38.35014
1967.0,35.20988
1968.0,30.13897
1969.0,30.15451
1970.0,28.97195
1971.0,29.07476
1972.0,30.91776
1973.0,36.80768
1974.0,47.71009
1975.0,44.79451
1976.0,32.02229
1977.0,25.89117
1978.0,19.78044
1979.0,16.55009
1980.0,15.19012
1981.0,14.2973
1982.0,16.38377
1983.0,16.47009
1984.0,14.79894
1985.0,26.68533
1986.0,40.51812
1987.0,50.72229
1988.0,46.59564
1989.0,40.0726
1990.0,36.43236
1991.0,31.53823
1992.0,32.42303
1993.0,30.868
1994.0,30.15183
1995.0,30.18587
1996.0,31.01827
1997.0,36.5908
1998.0,44.4838
1999.0,42.88668
2000.0,32.89919
2001.0,28.92662
2002.0,28.11375
2003.0,25.65455
2004.0,23.16764
2005.0,23.85483
2006.0,23.11067
2007.0,23.25751
2008.0,22.18068
2009.0,29.75456
2010.0,38.32547
2011.0,44.69694
2012.0,44.7837
2013.0,39.96783
2014.0,35.91848
2015.0,31.94407
2016.0,29.99073
2017.0,28.34255
2018.0,28.34492
2019.0,28.34916
2020.0,29.28468
2021.0,36.54038
2022.0,44.70249
2023.0,44.15396
2024.0,32.42848
2025.0,28.8408
2026.0,26.84418
2027.0,18.35874
2028.0,12.66836
2029.0,10.30381
2030.0,9.03897
2031.0,12.71089
2032.0,11.79739
2033.0,26.02225
2034.0,40.69252
2035.0,56.74459
2036.0,50.5112
2037.0,45.69484
2038.0,40.15702
2039.0,38.00637
2040.0,34.73007
2041.0,32.60313
2042.0,31.46971
2043.0,31.00929
2044.0,32.17713
2045.0,36.04444
2046.0,44.24709
2047.0,35.64458
2048.0,26.91627
2049.0,12.53284
2050.0,6.12851
2051.0,0.38619
2052.0,0.12044
2053.0,0.99837
2054.0,2.62565
2055.0,5.47123
2056.0,8.71701
2057.0,22.08573
2058.0,41.0624
2059.0,53.73889
2060.0,48.48529
2061.0,42.48881
2062.0,37.87535
2063.0,36.07
2064.0,40.50759
2065.0,35.86192
2066.0,35.51556
2067.0,35.54492
2068.0,36.47707
2069.0,37.95877
2070.0,41.96023
2071.0,35.3333
2072.0,23.9244
2073.0,1.27195
2074.0,0.01081
2075.0,1.25376
2076.0,1.11157
2077.0,1.20388
2078.0,1.23944
2079.0,3.3396
2080.0,8.34351
2081.0,23.97011
2082.0,50.75159
2083.0,60.44438
2084.0,51.8158
2085.0,40.84174
2086.0,35.33903
2087.0,32.02551
2088.0,29.26868
2089.0,28.11587
2090.0,27.83636
2091.0,27.89741
2092.0,28.88846
2093.0,35.86348
2094.0,44.91655
2095.0,40.37742
2096.0,27.01066
2097.0,23.97549
2098.0,13.77039
2099.0,9.65126
2100.0,7.45256
2101.0,7.45896
2102.0,7.65608
2103.0,10.79466
2104.0,10.15202
2105.0,21.35953
2106.0,41.59063
2107.0,52.07818
2108.0,47.08575
2109.0,41.22038
2110.0,38.07147
2111.0,31.80679
2112.0,31.55762
2113.0,29.91393
2114.0,29.16306
2115.0,29.12125
2116.0,33.68606
2117.0,38.35329
2118.0,49.37449
2119.0,44.06301
2120.0,28.31091
2121.0,15.36849
2122.0,9.75044
2123.0,7.45406
2124.0,4.97252
2125.0,4.87551
2126.0,9.13776
2127.0,12.44644
2128.0,15.23091
2129.0,29.97586
2130.0,49.05918
2131.0,71.87238
2132.0,57.60983
2133.0,44.45249
2134.0,39.23023
2135.0,36.58108
2136.0,36.79269
2137.0,34.79241
2138.0,33.1767
2139.0,32.47736
2140.0,35.74024
2141.0,39.19275
2142.0,46.19062
2143.0,41.51727
2144.0,30.65148
2145.0,18.77321
2146.0,14.95583
2147.0,10.99244
2148.0,10.11647
2149.0,12.20112
2150.0,14.97558
2151.0,18.6839
2152.0,23.25931
2153.0,35.87727
2154.0,56.74874
2155.0,84.66388
2156.0,62.68557
2157.0,50.02193
2158.0,42.04933
2159.0,39.88783
2160.0,37.80673
2161.0,35.59932
2162.0,33.33075
2163.0,32.42866
2164.0,34.50768
2165.0,38.29854
2166.0,43.90551
2167.0,40.52368
2168.0,29.35835
2169.0,19.92545
2170.0,15.58286
2171.0,16.08429
2172.0,16.67161
2173.0,20.09247
2174.0,24.36329
2175.0,27.87934
2176.0,30.69362
2177.0,39.66605
2178.0,63.35256
2179.0,84.26386
2180.0,61.96825
2181.0,47.19318
2182.0,40.92964
2183.0,37.90603
2184.0,37.55184
2185.0,36.03938
2186.0,32.84662
2187.0,31.80378
2188.0,32.92819
2189.0,38.20312
2190.0,41.77105
2191.0,38.72235
2192.0,29.25456
2193.0,17.60876
2194.0,17.58264
2195.0,18.15059
2196.0,13.78492
2197.0,15.01532
2198.0,14.57505
2199.0,17.8349
2200.0,25.1627
2201.0,31.1834
2202.0,45.3096
2203.0,61.51331
2204.0,48.41191
2205.0,45.12998
2206.0,39.98837
2207.0,37.58871
2208.0,39.24092
2209.0,38.01572
2210.0,37.38129
2211.0,34.50622
2212.0,36.19962
2213.0,38.46835
2214.0,41.68287
2215.0,34.14827
2216.0,24.99083
2217.0,15.80841
2218.0,18.45562
2219.0,5.70197
2220.0,3.06402
2221.0,1.94339
2222.0,1.59419
2223.0,4.88833
2224.0,7.80101
2225.0,26.45723
2226.0,45.04642
2227.0,54.9991
2228.0,45.17633
2229.0,40.19968
2230.0,38.98302
2231.0,37.3805
2232.0,34.63055
2233.0,33.46898
2234.0,31.69994
2235.0,30.56955
2236.0,33.02097
2237.0,36.25006
2238.0,37.70462
2239.0,32.10306
2240.0,6.78492
2241.0,-4.25077
2242.0,-5.38053
2243.0,-2.35533
2244.0,-1.34063
2245.0,-1.00704
2246.0,-0.66261
2247.0,-1.31455
2248.0,3.63082
2249.0,22.29414
2250.0,42.22341
2251.0,49.58967
2252.0,43.97295
2253.0,41.46852
2254.0,38.69029
2255.0,33.8666
2256.0,27.60731
2257.0,28.31242
2258.0,28.20805
2259.0,28.51177
2260.0,31.19299
2261.0,38.42471
2262.0,44.54269
2263.0,36.61912
2264.0,20.79603
2265.0,9.84489
2266.0,3.91675
2267.0,-0.17606
2268.0,0.25989
2269.0,0.19967
2270.0,0.40816
2271.0,9.02983
2272.0,15.97542
2273.0,30.76533
2274.0,44.80717
2275.0,59.21677
2276.0,48.15897
2277.0,42.19499
2278.0,38.94786
2279.0,35.10196
2280.0,33.31756
2281.0,30.37515
2282.0,29.01488
2283.0,29.1762
2284.0,31.07145
2285.0,38.76975
2286.0,45.24164
2287.0,42.12438
2288.0,26.13639
2289.0,17.09415
2290.0,12.74598
2291.0,11.02485
2292.0,5.85275
2293.0,4.09931
2294.0,8.95608
2295.0,12.85784
2296.0,15.89299
2297.0,29.5164
2298.0,45.19202
2299.0,56.61458
2300.0,48.26631
2301.0,42.48162
2302.0,40.38603
2303.0,37.44911
2304.0,33.9955
2305.0,31.37798
2306.0,30.68741
2307.0,31.15516
2308.0,33.96797
2309.0,40.65704
2310.0,45.63902
2311.0,43.50445
2312.0,26.35079
2313.0,5.20306
2314.0,4.17721
2315.0,3.89694
2316.0,3.20362
2317.0,3.43075
2318.0,2.73716
2319.0,3.06423
2320.0,6.85797
2321.0,30.31943
2322.0,41.88447
2323.0,54.9427
2324.0,46.41041
2325.0,40.70572
2326.0,39.51526
2327.0,36.74298
2328.0,34.84993
2329.0,31.66087
2330.0,30.75262
2331.0,30.64517
2332.0,33.79504
2333.0,40.46694
2334.0,43.79702
2335.0,36.31533
2336.0,24.4825
2337.0,7.89307
2338.0,0.04223
2339.0,-0.06307
2340.0,0.00149
2341.0,-3.81892
2342.0,-0.11404
2343.0,3.17385
2344.0,13.50243
2345.0,27.41218
2346.0,42.37463
2347.0,56.51923
2348.0,49.98689
2349.0,42.5119
2350.0,41.35804
2351.0,36.59461
2352.0,34.9917
2353.0,32.85794
2354.0,32.09251
2355.0,33.37284
2356.0,37.95829
2357.0,40.00753
2358.0,44.72615
2359.0,45.52969
2360.0,40.5528
2361.0,21.19003
2362.0,5.17584
2363.0,4.43629
2364.0,3.54811
2365.0,1.34045
2366.0,5.73751
2367.0,12.1981
2368.0,12.3432
2369.0,26.7984
2370.0,41.01273
2371.0,54.77783
2372.0,48.67186
2373.0,41.15254
2374.0,37.5504
2375.0,34.73606
2376.0,36.16848
2377.0,37.42939
2378.0,32.46829
2379.0,34.16702
2380.0,37.00745
2381.0,38.52144
2382.0,39.9272
2383.0,36.88091
2384.0,8.92598
2385.0,2.61988
2386.0,2.19133
2387.0,-0.13163
2388.0,-0.44393
2389.0,-0.06833
2390.0,-0.05952
2391.0,-0.10648
2392.0,7.05406
2393.0,24.49465
2394.0,44.84892
2395.0,51.88026
2396.0,48.38301
2397.0,43.33675
2398.0,40.35682
2399.0,37.78882
2400.0,38.54366
2401.0,38.48383
2402.0,35.58504
2403.0,34.31438
2404.0,40.27755
2405.0,44.42521
2406.0,48.83554
2407.0,47.30569
2408.0,29.53551
2409.0,22.3641
2410.0,19.19184
2411.0,16.90029
2412.0,16.33987
2413.0,19.77616
2414.0,20.33865
2415.0,22.32308
2416.0,21.6732
2417.0,31.18656
2418.0,53.47713
2419.0,62.60563
2420.0,57.78779
2421.0,48.91523
2422.0,43.08023
2423.0,39.72975
2424.0,36.79556
2425.0,34.51301
2426.0,32.91991
2427.0,33.56586
2428.0,37.97782
2429.0,43.70327
2430.0,55.38636
2431.0,43.16859
2432.0,29.41554
2433.0,22.77612
2434.0,17.87837
2435.0,16.3476
2436.0,15.20485
2437.0,16.43483
2438.0,18.36905
2439.0,18.86541
2440.0,25.97813
2441.0,33.36779
2442.0,55.99947
2443.0,73.89571
2444.0,65.5691
2445.0,50.06888
2446.0,41.94231
2447.0,38.8424
2448.0,36.40046
2449.0,32.48016
2450.0,31.17833
2451.0,31.21538
2452.0,33.86482
2453.0,40.85729
2454.0,52.57084
2455.0,39.71925
2456.0,29.60442
2457.0,14.68623
2458.0,6.16806
2459.0,3.56723
2460.0,3.40254
2461.0,3.34201
2462.0,5.01575
2463.0,7.39895
2464.0,13.87666
2465.0,27.05864
2466.0,49.66583
2467.0,69.1862
2468.0,63.5582
2469.0,50.73826
2470.0,42.77883
2471.0,39.00619
2472.0,36.81927
2473.0,33.75855
2474.0,33.32706
2475.0,33.46138
2476.0,36.92715
2477.0,42.59088
2478.0,49.13589
2479.0,39.04958
2480.0,27.74848
2481.0,24.39128
2482.0,8.8031
2483.0,0.70836
2484.0,-2.30574
2485.0,-3.76855
2486.0,0.10008
2487.0,2.04748
2488.0,20.26375
2489.0,30.03833
2490.0,46.72858
2491.0,62.09806
2492.0,62.79809
2493.0,49.76996
2494.0,46.06437
2495.0,42.03506
2496.0,41.65731
2497.0,38.37105
2498.0,37.67261
2499.0,37.93467
2500.0,42.07725
2501.0,49.65113
2502.0,55.58349
2503.0,48.20064
2504.0,32.53786
2505.0,18.96023
2506.0,11.41976
2507.0,5.19551
2508.0,6.23407
2509.0,6.19247
2510.0,9.05672
2511.0,13.62415
2512.0,21.03704
2513.0,29.17689
2514.0,49.33139
2515.0,62.94983
2516.0,62.32057
2517.0,51.01996
2518.0,48.73942
2519.0,44.74299
2520.0,46.56882
2521.0,41.73901
2522.0,40.26675
2523.0,41.0679
2524.0,44.3786
2525.0,49.49889
2526.0,60.31159
2527.0,47.70664
2528.0,30.86945
2529.0,28.77964
2530.0,24.61889
2531.0,24.17961
2532.0,22.31325
2533.0,22.94612
2534.0,23.37676
2535.0,22.68532
2536.0,24.36777
2537.0,31.99369
2538.0,49.07744
2539.0,61.9822
2540.0,59.27303
2541.0,54.536
2542.0,47.31918
2543.0,42.18671
2544.0,41.4377
2545.0,38.2892
2546.0,38.10352
2547.0,38.78379
2548.0,41.80129
2549.0,42.2369
2550.0,44.81473
2551.0,38.94453
2552.0,26.89227
2553.0,17.26941
2554.0,8.58965
2555.0,0.18784
2556.0,0.20882
2557.0,4.54337
2558.0,18.64526
2559.0,23.94829
2560.0,28.31149
2561.0,31.73791
2562.0,49.62377
2563.0,65.31357
2564.0,64.30225
2565.0,55.90045
2566.0,47.4179
2567.0,44.34897
2568.0,41.1743
2569.0,38.66889
2570.0,36.82387
2571.0,35.42863
2572.0,37.03479
2573.0,37.02698
2574.0,37.82351
2575.0,31.39703
2576.0,14.41374
2577.0,0.16558
2578.0,-0.78077
2579.0,0.145
2580.0,-0.01885
2581.0,0.06135
2582.0,4.01234
2583.0,20.27786
2584.0,28.31873
2585.0,34.5346
2586.0,48.73321
2587.0,60.27195
2588.0,64.06264
2589.0,50.75529
2590.0,44.268
2591.0,41.47877
2592.0,37.66433
2593.0,34.92132
2594.0,31.88482
2595.0,31.81317
2596.0,34.60992
2597.0,37.87069
2598.0,44.01824
2599.0,36.74221
2600.0,26.64709
2601.0,26.48534
2602.0,20.92167
2603.0,18.75708
2604.0,21.33617
2605.0,17.34531
2606.0,20.57131
2607.0,26.39441
2608.0,33.34258
2609.0,37.94935
2610.0,50.55031
2611.0,67.99051
2612.0,64.27136
2613.0,51.27889
2614.0,43.96041
2615.0,39.91668
2616.0,33.97992
2617.0,32.81837
2618.0,31.48938
2619.0,31.96881
2620.0,34.81002
2621.0,37.92238
2622.0,42.03418
2623.0,34.1853
2624.0,22.1707
2625.0,15.30364
2626.0,0.55743
2627.0,2.12236
2628.0,6.96153
2629.0,12.53565
2630.0,17.91923
2631.0,22.31744
2632.0,24.20246
2633.0,32.1703
2634.0,44.66973
2635.0,60.11984
2636.0,56.03354
2637.0,45.968
2638.0,38.96684
2639.0,35.32201
2640.0,43.5221
2641.0,40.59266
2642.0,38.3974
2643.0,37.93824
2644.0,41.16706
2645.0,44.75494
2646.0,49.14519
2647.0,42.02569
2648.0,29.11145
2649.0,20.6339
2650.0,-0.12348
2651.0,-1.95021
2652.0,-2.81752
2653.0,-2.03488
2654.0,-0.56155
2655.0,0.16336
2656.0,21.54663
2657.0,32.94787
2658.0,45.41131
2659.0,57.75373
2660.0,59.61652
2661.0,50.82724
2662.0,45.20283
2663.0,39.44378
2664.0,33.74495
2665.0,32.81051
2666.0,32.52824
2667.0,33.08111
2668.0,33.8906
2669.0,38.89661
2670.0,49.04885
2671.0,38.64158
2672.0,25.80893
2673.0,22.65048
2674.0,6.3909
2675.0,2.9891
2676.0,0.57532
2677.0,0.2574
2678.0,1.8137
2679.0,3.06867
2680.0,8.79983
2681.0,26.96616
2682.0,43.11568
2683.0,53.16487
2684.0,56.97904
2685.0,47.2603
2686.0,42.40987
2687.0,36.60937
2688.0,33.24335
2689.0,31.1261
2690.0,30.81538
2691.0,31.92075
2692.0,34.14229
2693.0,40.80261
2694.0,45.74949
2695.0,46.35057
2696.0,25.52067
2697.0,8.85147
2698.0,2.35677
2699.0,-0.15106
2700.0,-1.9219
2701.0,-3.28518
2702.0,-1.98915
2703.0,0.10243
2704.0,3.65057
2705.0,26.47764
2706.0,41.25268
2707.0,49.79437
2708.0,52.38721
2709.0,46.34186
2710.0,40.92225
2711.0,38.013
2712.0,37.80279
2713.0,34.81102
2714.0,33.42356
2715.0,32.87294
2716.0,34.84722
2717.0,38.07109
2718.0,35.81468
2719.0,34.22785
2720.0,10.12372
2721.0,4.2111
2722.0,-0.36192
2723.0,-9.88888
2724.0,-9.69069
2725.0,-9.60393
2726.0,-5.08385
2727.0,-9.55297
2728.0,0.16663
2729.0,18.33269
2730.0,41.27297
2731.0,46.42397
2732.0,46.55309
2733.0,44.94762
2734.0,40.58587
2735.0,39.1969
2736.0,36.88111
2737.0,34.92596
2738.0,34.6946
2739.0,34.77
2740.0,34.87337
2741.0,38.57964
2742.0,39.26711
2743.0,36.18729
2744.0,25.7241
2745.0,17.81132
2746.0,10.55123
2747.0,7.12853
2748.0,5.57222
2749.0,4.54828
2750.0,5.29381
2751.0,12.6112
2752.0,14.80533
2753.0,31.38457
2754.0,46.68996
2755.0,46.64933
2756.0,44.99328
2757.0,43.35763
2758.0,40.71555
2759.0,35.41889
2760.0,36.90581
2761.0,32.75262
2762.0,32.35052
2763.0,32.79744
2764.0,36.31126
2765.0,42.60276
2766.0,45.45703
2767.0,44.71992
2768.0,41.6782
2769.0,33.24604
2770.0,29.06374
2771.0,28.52901
2772.0,24.04817
2773.0,24.1278
2774.0,23.08219
2775.0,21.30178
2776.0,23.26461
2777.0,33.30761
2778.0,43.34886
2779.0,54.1635
2780.0,59.81799
2781.0,49.5461
2782.0,43.59173
2783.0,39.13415
2784.0,36.75861
2785.0,34.52797
2786.0,33.69151
2787.0,34.83536
2788.0,38.09044
2789.0,45.5856
2790.0,49.09026
2791.0,39.84046
2792.0,30.81647
2793.0,22.67622
2794.0,17.49733
2795.0,10.30263
2796.0,11.11598
2797.0,10.8227
2798.0,14.18459
2799.0,17.31639
2800.0,15.84832
2801.0,24.16828
2802.0,43.27316
2803.0,50.97895
2804.0,53.651
2805.0,49.04672
2806.0,44.47216
2807.0,41.37642
2808.0,33.36639
2809.0,32.27105
2810.0,31.29938
2811.0,33.18412
2812.0,34.91454
2813.0,41.6388
2814.0,47.62534
2815.0,37.33726
2816.0,24.6282
2817.0,17.63374
2818.0,11.10816
2819.0,3.1285
2820.0,4.96324
2821.0,0.71771
2822.0,15.11363
2823.0,20.35302
2824.0,20.19736
2825.0,27.12944
2826.0,46.29617
2827.0,53.15748
2828.0,54.05294
2829.0,48.13701
2830.0,40.87327
2831.0,37.89085
2832.0,33.23626
2833.0,32.28791
2834.0,31.35378
2835.0,31.76138
2836.0,36.02626
2837.0,40.77545
2838.0,43.70361
2839.0,35.27535
2840.0,22.55793
2841.0,15.96721
2842.0,0.37327
2843.0,5.01256
2844.0,12.31347
2845.0,18.51553
2846.0,26.79801
2847.0,30.86132
2848.0,32.87427
2849.0,35.79215
2850.0,50.48401
2851.0,69.04993
2852.0,61.87753
2853.0,47.82495
2854.0,39.88328
2855.0,34.05695
2856.0,30.64789
2857.0,31.34923
2858.0,30.39003
2859.0,30.71145
2860.0,32.40622
2861.0,36.97946
2862.0,40.88295
2863.0,30.96229
2864.0,14.21351
2865.0,4.86231
2866.0,8.92392
2867.0,9.35262
2868.0,13.60534
2869.0,24.73206
2870.0,28.7835
2871.0,28.95809
2872.0,31.31951
2873.0,34.02496
2874.0,47.88305
2875.0,62.05254
