Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,96261,-,-,-,35.33,-118.74,-8,320,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2012,2,22,15,30,757,90,400,2,18,980,301,3.2,0.18
2012,2,22,16,30,236,85,140,3,15,980,304,1.9000000000000001,0.18
2012,2,22,17,30,0,11,11,5,12,980,299,0.8,0.18
2012,2,22,18,30,0,0,0,4,11,980,282,0.5,0.18
2012,2,22,19,30,0,0,0,4,10,980,257,0.5,0.18
2012,2,22,20,30,0,0,0,4,10,980,257,0.6000000000000001,0.18
2012,2,22,21,30,0,0,0,4,10,980,258,0.6000000000000001,0.18
2012,2,22,22,30,0,0,0,4,10,980,285,0.5,0.18
2012,2,22,23,30,0,0,0,3,10,980,312,0.5,0.18
2012,2,23,0,30,0,0,0,3,9,970,322,0.7000000000000001,0.18
2012,2,23,1,30,0,0,0,3,8,970,314,0.9,0.18
2012,2,23,2,30,0,0,0,3,8,970,310,0.9,0.18
2012,2,23,3,30,0,0,0,4,8,970,308,0.6000000000000001,0.18
2012,2,23,4,30,0,0,0,4,7,970,286,0.4,0.18
2012,2,23,5,30,0,0,0,4,7,970,152,0.6000000000000001,0.18
2012,2,23,6,30,0,0,0,4,8,970,124,1,0.18
2012,2,23,7,30,529,49,145,4,11,970,113,1.2000000000000002,0.18
2012,2,23,8,30,755,73,350,4,15,970,88,1,0.18
2012,2,23,9,30,857,88,534,3,19,970,72,0.6000000000000001,0.18
2012,2,23,10,30,915,94,672,2,22,970,14,0.5,0.18
2012,2,23,11,30,932,100,747,0,24,970,265,1.2000000000000002,0.18
2012,2,23,12,30,933,101,756,0,25,970,256,2,0.18
2012,2,23,13,30,927,93,700,0,24,970,261,2.5,0.18
2012,2,23,14,30,450,209,460,1,23,970,268,2.6,0.18
2012,2,23,15,30,417,150,323,1,21,970,275,2.1,0.18
2012,2,23,16,30,624,56,203,5,17,970,283,1.2000000000000002,0.18
2012,2,23,17,30,156,15,21,6,14,970,316,0.8,0.18
2012,2,23,18,30,0,0,0,5,13,970,27,1,0.18
2012,2,23,19,30,0,0,0,5,13,970,68,1.2000000000000002,0.18
2012,2,23,20,30,0,0,0,4,12,970,92,1.3,0.18
2012,2,23,21,30,0,0,0,3,11,970,103,1.4000000000000001,0.18
2012,2,23,22,30,0,0,0,2,10,970,102,1.4000000000000001,0.18
2012,2,23,23,30,0,0,0,0,9,970,98,1.5,0.18
2012,2,24,0,30,0,0,0,0,9,970,95,1.5,0.18
2012,2,24,1,30,0,0,0,-2,8,970,94,1.7000000000000002,0.18
2012,2,24,2,30,0,0,0,-4,8,970,94,2,0.18
2012,2,24,3,30,0,0,0,-6,9,980,95,2.5,0.18
2012,2,24,4,30,0,0,0,-7,9,980,98,3,0.18
2012,2,24,5,30,0,0,0,-8,9,980,100,3.7,0.18
2012,2,24,6,30,0,0,0,-8,12,980,102,4.6000000000000005,0.18
2012,2,24,7,30,608,45,158,-8,15,980,102,5.5,0.18
2012,2,24,8,30,820,65,370,-9,18,980,102,5.7,0.18
2012,2,24,9,30,915,77,557,-10,21,980,105,5.300000000000001,0.18
2012,2,24,10,30,954,87,695,-10,23,980,113,4.5,0.18
2012,2,24,11,30,975,91,773,-10,24,980,124,3.7,0.18
2012,2,24,12,30,976,92,782,-9,25,980,136,3,0.18
2012,2,24,13,30,959,90,722,-9,25,980,150,2.3000000000000003,0.18
2012,2,24,14,30,917,84,598,-8,25,980,169,1.7000000000000002,0.18
2012,2,24,15,30,835,73,422,-8,23,980,203,0.9,0.18
2012,2,24,16,30,632,59,211,0,20,980,249,0.5,0.18
2012,2,24,17,30,156,17,23,-2,18,980,12,0.6000000000000001,0.18
2012,2,24,18,30,0,0,0,-2,17,980,41,0.8,0.18
2012,2,24,19,30,0,0,0,-3,16,980,29,0.8,0.18
2012,2,24,20,30,0,0,0,-3,15,980,12,0.7000000000000001,0.18
2012,2,24,21,30,0,0,0,-2,14,980,342,0.6000000000000001,0.18
2012,2,24,22,30,0,0,0,-2,12,980,317,0.5,0.18
2012,2,24,23,30,0,0,0,-1,11,980,307,0.5,0.18
2012,2,25,0,30,0,0,0,0,10,980,319,0.6000000000000001,0.18
2012,2,25,1,30,0,0,0,0,9,980,332,0.7000000000000001,0.18
2012,2,25,2,30,0,0,0,0,7,980,337,0.8,0.18
2012,2,25,3,30,0,0,0,1,6,980,348,0.9,0.18
2012,2,25,4,30,0,0,0,1,6,980,7,0.8,0.18
2012,2,25,5,30,0,0,0,2,5,980,36,0.7000000000000001,0.18
2012,2,25,6,30,0,0,0,2,6,980,29,0.6000000000000001,0.18
2012,2,25,7,30,578,51,161,3,9,980,339,1.1,0.18
2012,2,25,8,30,802,75,376,3,11,980,319,1.9000000000000001,0.18
2012,2,25,9,30,904,88,567,2,14,980,309,2.6,0.18
2012,2,25,10,30,945,99,706,2,16,980,299,3.5,0.18
2012,2,25,11,30,963,104,781,1,17,980,300,4.4,0.18
2012,2,25,12,30,959,105,787,1,18,980,303,4.9,0.18
2012,2,25,13,30,939,101,724,2,17,980,306,4.9,0.18
2012,2,25,14,30,895,94,600,2,16,980,310,4.800000000000001,0.18
2012,2,25,15,30,814,81,424,1,15,980,314,4.3,0.18
2012,2,25,16,30,638,60,216,1,12,980,315,2.7,0.18
2012,2,25,17,30,172,18,25,2,9,980,314,1.3,0.18
2012,2,25,18,30,0,0,0,2,8,980,323,1.2000000000000002,0.18
2012,2,25,19,30,0,0,0,1,7,980,328,1.1,0.18
2012,2,25,20,30,0,0,0,0,6,980,314,1.1,0.18
2012,2,25,21,30,0,0,0,0,6,980,298,1,0.18
2012,2,25,22,30,0,0,0,0,5,980,289,0.9,0.18
2012,2,25,23,30,0,0,0,-1,4,980,275,0.6000000000000001,0.18
2012,2,26,0,30,0,0,0,-1,4,980,245,0.5,0.18
2012,2,26,1,30,0,0,0,-2,3,970,219,0.5,0.18
2012,2,26,2,30,0,0,0,-2,3,970,212,0.5,0.18
2012,2,26,3,30,0,0,0,-2,3,970,189,0.6000000000000001,0.18
2012,2,26,4,30,0,0,0,-2,2,970,152,0.8,0.18
2012,2,26,5,30,0,0,0,-2,2,970,130,1.1,0.18
2012,2,26,6,30,0,0,0,-3,4,970,122,1.5,0.18
2012,2,26,7,30,532,58,161,-3,8,970,116,2.5,0.18
2012,2,26,8,30,774,84,378,-5,13,970,114,3.3000000000000003,0.18
2012,2,26,9,30,882,101,572,-9,16,970,117,3.3000000000000003,0.18
2012,2,26,10,30,927,115,714,-12,19,970,130,2.8000000000000003,0.18
2012,2,26,11,30,944,124,792,-14,20,970,152,2.4000000000000004,0.18
2012,2,26,12,30,938,127,798,-14,21,970,180,2.1,0.18
2012,2,26,13,30,918,121,735,-14,21,970,201,1.8,0.18
2012,2,26,14,30,862,115,606,-14,20,970,203,1.6,0.18
2012,2,26,15,30,748,105,423,-14,18,970,212,1,0.18
2012,2,26,16,30,534,80,212,-4,16,970,243,0.5,0.18
2012,2,26,17,30,0,17,17,-4,14,970,328,0.5,0.18
2012,2,26,18,30,0,0,0,-5,14,970,26,0.30000000000000004,0.18
2012,2,26,19,30,0,0,0,-5,13,970,22,0.30000000000000004,0.18
2012,2,26,20,30,0,0,0,-4,12,970,254,0.6000000000000001,0.18
2012,2,26,21,30,0,0,0,-2,10,970,234,0.7000000000000001,0.18
2012,2,26,22,30,0,0,0,-1,9,970,234,0.7000000000000001,0.18
2012,2,26,23,30,0,0,0,0,8,970,250,0.7000000000000001,0.18
2012,2,27,0,30,0,0,0,0,7,970,268,0.7000000000000001,0.18
2012,2,27,1,30,0,0,0,1,7,970,276,0.6000000000000001,0.18
2012,2,27,2,30,0,0,0,2,7,970,289,0.6000000000000001,0.18
2012,2,27,3,30,0,0,0,2,6,970,316,0.6000000000000001,0.18
2012,2,27,4,30,0,0,0,2,6,970,351,0.6000000000000001,0.18
2012,2,27,5,30,0,0,0,2,6,970,7,0.6000000000000001,0.18
2012,2,27,6,30,0,0,0,3,7,970,5,0.8,0.18
2012,2,27,7,30,4,69,70,3,8,970,348,1.2000000000000002,0.18
2012,2,27,8,30,20,144,152,3,9,970,304,1.4000000000000001,0.18
2012,2,27,9,30,283,235,388,3,10,970,258,1.8,0.18
2012,2,27,10,30,64,293,335,2,11,970,242,2.4000000000000004,0.18
2012,2,27,11,30,145,351,455,2,12,970,240,2.8000000000000003,0.18
2012,2,27,12,30,0,74,74,2,11,970,242,3,0.18
2012,2,27,13,30,0,83,83,2,10,970,254,3.1,0.18
2012,2,27,14,30,0,153,153,2,8,970,270,3.2,0.18
2012,2,27,15,30,90,184,223,2,6,970,279,3,0.18
2012,2,27,16,30,0,87,87,1,5,970,283,2.5,0.18
2012,2,27,17,30,0,11,11,2,5,970,284,2,0.18
2012,2,27,18,30,0,0,0,2,5,970,280,1.9000000000000001,0.18
2012,2,27,19,30,0,0,0,2,5,970,273,2.2,0.18
2012,2,27,20,30,0,0,0,2,5,970,271,2.9000000000000004,0.18
2012,2,27,21,30,0,0,0,2,5,970,278,3.5,0.18
2012,2,27,22,30,0,0,0,1,4,970,287,3.6,0.18
2012,2,27,23,30,0,0,0,1,4,970,297,3.4000000000000004,0.18
2012,2,28,0,30,0,0,0,1,4,970,301,3,0.18
2012,2,28,1,30,0,0,0,1,4,970,301,2.6,0.18
2012,2,28,2,30,0,0,0,1,4,970,300,2.4000000000000004,0.18
2012,2,28,3,30,0,0,0,0,3,970,303,2,0.18
2012,2,28,4,30,0,0,0,0,3,970,305,1.7000000000000002,0.18
2012,2,28,5,30,0,0,0,0,3,980,305,1.5,0.18
2012,2,28,6,30,0,0,0,0,3,980,302,1.4000000000000001,0.18
2012,2,28,7,30,0,65,65,0,4,980,305,1.6,0.18
2012,2,28,8,30,8,138,142,0,6,980,312,2,0.18
2012,2,28,9,30,743,142,547,0,8,980,304,2.4000000000000004,0.18
2012,2,28,10,30,498,239,566,-1,10,980,294,2.8000000000000003,0.18
2012,2,28,11,30,88,341,405,-2,11,980,286,3.3000000000000003,0.18
2012,2,28,12,30,24,280,297,-2,12,980,284,3.6,0.18
2012,2,28,13,30,69,309,356,-2,12,980,286,3.6,0.18
2012,2,28,14,30,396,248,477,-3,11,980,289,3.1,0.18
2012,2,28,15,30,224,183,280,-3,10,980,292,2.4000000000000004,0.18
2012,2,28,16,30,135,105,140,1,10,970,297,1.9000000000000001,0.19
2012,2,28,17,30,0,18,18,2,8,970,300,1,0.19
2012,2,28,18,30,0,0,0,1,7,970,309,0.7000000000000001,0.19
2012,2,28,19,30,0,0,0,1,8,970,308,0.5,0.19
2012,2,28,20,30,0,0,0,1,7,970,272,0.6000000000000001,0.19
2012,2,28,21,30,0,0,0,1,6,970,268,0.8,0.19
2012,2,28,22,30,0,0,0,0,5,970,286,1,0.19
2012,2,28,23,30,0,0,0,0,4,970,296,1.1,0.19
2003,3,1,0,30,0,0,0,0,4,970,304,1.2000000000000002,0.19
2003,3,1,1,30,0,0,0,0,3,970,305,1.2000000000000002,0.19
2003,3,1,2,30,0,0,0,0,3,970,302,1.1,0.19
2003,3,1,3,30,0,0,0,0,3,970,304,1.1,0.19
2003,3,1,4,30,0,0,0,0,3,970,310,1,0.19
2003,3,1,5,30,0,0,0,0,3,970,312,0.8,0.19
2003,3,1,6,30,0,0,0,1,4,970,306,0.9,0.19
2003,3,1,7,30,512,61,168,2,7,970,310,1.7000000000000002,0.19
2003,3,1,8,30,734,86,377,2,9,970,315,2.5,0.19
2003,3,1,9,30,852,96,565,1,11,970,306,3,0.19
2003,3,1,10,30,880,116,698,1,13,970,300,3.4000000000000004,0.19
2003,3,1,11,30,313,337,564,1,14,970,297,3.6,0.19
2003,3,1,12,30,412,314,615,1,14,970,295,3.8000000000000003,0.19
2003,3,1,13,30,360,309,554,2,14,970,295,3.8000000000000003,0.19
2003,3,1,14,30,467,217,489,2,13,970,296,3.6,0.19
2003,3,1,15,30,233,185,287,2,12,970,299,3,0.19
2003,3,1,16,30,0,86,86,2,10,970,304,1.8,0.19
2003,3,1,17,30,0,7,7,4,8,970,305,0.8,0.19
2003,3,1,18,30,0,0,0,3,8,980,314,0.6000000000000001,0.19
2003,3,1,19,30,0,0,0,3,8,980,345,0.5,0.19
2003,3,1,20,30,0,0,0,3,7,980,58,0.5,0.19
2003,3,1,21,30,0,0,0,3,6,980,110,0.7000000000000001,0.19
2003,3,1,22,30,0,0,0,2,6,980,120,0.9,0.19
2003,3,1,23,30,0,0,0,2,5,980,118,1,0.19
2003,3,2,0,30,0,0,0,1,5,980,110,1.1,0.19
2003,3,2,1,30,0,0,0,1,4,980,102,1.2000000000000002,0.19
2003,3,2,2,30,0,0,0,0,4,980,102,1.2000000000000002,0.19
2003,3,2,3,30,0,0,0,0,3,980,104,1.3,0.19
2003,3,2,4,30,0,0,0,-1,3,980,104,1.3,0.19
2003,3,2,5,30,0,0,0,-2,3,980,106,1.3,0.19
2003,3,2,6,30,0,0,0,-3,5,980,106,1.3,0.19
2003,3,2,7,30,647,49,188,-1,9,980,110,1.8,0.19
2003,3,2,8,30,835,69,403,-4,12,980,108,1.9000000000000001,0.19
2003,3,2,9,30,922,81,592,-6,15,980,114,1.1,0.19
2003,3,2,10,30,949,95,728,-7,16,980,155,0.8,0.19
2003,3,2,11,30,968,100,804,-6,17,980,250,1.5,0.19
2003,3,2,12,30,969,100,811,-6,18,980,265,2.3000000000000003,0.19
2003,3,2,13,30,942,101,747,-5,18,980,274,2.8000000000000003,0.19
2003,3,2,14,30,894,95,619,-4,17,980,280,3,0.19
2003,3,2,15,30,806,84,440,-4,16,980,284,2.8000000000000003,0.19
2003,3,2,16,30,642,63,231,-2,12,980,294,1.8,0.19
2003,3,2,17,30,217,22,35,1,9,980,316,1,0.19
2003,3,2,18,30,0,0,0,0,8,980,341,1,0.19
2003,3,2,19,30,0,0,0,0,8,980,11,0.9,0.19
2003,3,2,20,30,0,0,0,0,8,980,41,0.6000000000000001,0.19
2003,3,2,21,30,0,0,0,0,7,980,143,0.6000000000000001,0.19
2003,3,2,22,30,0,0,0,0,7,980,184,0.5,0.19
2003,3,2,23,30,0,0,0,0,7,980,174,0.5,0.19
2003,3,3,0,30,0,0,0,0,6,980,45,0.8,0.19
2003,3,3,1,30,0,0,0,0,5,980,44,1,0.19
2003,3,3,2,30,0,0,0,0,5,970,54,0.9,0.19
2003,3,3,3,30,0,0,0,1,5,970,80,0.7000000000000001,0.19
2003,3,3,4,30,0,0,0,1,4,970,105,0.7000000000000001,0.19
2003,3,3,5,30,0,0,0,1,4,970,93,0.7000000000000001,0.19
2003,3,3,6,30,0,0,0,2,6,970,75,0.8,0.19
2003,3,3,7,30,149,83,115,3,7,970,77,0.9,0.19
2003,3,3,8,30,139,173,230,3,9,970,72,0.6000000000000001,0.19
2003,3,3,9,30,511,190,476,2,12,970,249,0.9,0.19
2003,3,3,10,30,527,235,589,0,13,970,257,1.5,0.19
2003,3,3,11,30,517,270,649,0,13,970,264,1.8,0.19
2003,3,3,12,30,338,340,590,0,13,970,266,2,0.19
2003,3,3,13,30,400,304,581,0,13,970,261,2.1,0.19
2003,3,3,14,30,404,237,476,0,13,970,265,2.2,0.19
2003,3,3,15,30,243,188,296,0,12,970,276,1.8,0.19
2003,3,3,16,30,97,104,130,2,11,970,288,1.2000000000000002,0.19
2003,3,3,17,30,0,3,3,3,9,970,304,1,0.19
2003,3,3,18,30,0,0,0,2,7,970,310,1,0.19
2003,3,3,19,30,0,0,0,2,6,970,306,1.1,0.19
2003,3,3,20,30,0,0,0,2,6,970,298,1.2000000000000002,0.19
2003,3,3,21,30,0,0,0,2,6,970,290,1.2000000000000002,0.19
2003,3,3,22,30,0,0,0,2,6,970,285,1.2000000000000002,0.19
2003,3,3,23,30,0,0,0,4,7,970,280,1.3,0.19
2003,3,4,0,30,0,0,0,4,7,970,275,1.4000000000000001,0.19
2003,3,4,1,30,0,0,0,4,7,970,270,1.5,0.19
2003,3,4,2,30,0,0,0,4,7,970,266,1.4000000000000001,0.19
2003,3,4,3,30,0,0,0,4,7,970,258,1.3,0.19
2003,3,4,4,30,0,0,0,2,6,970,252,1.3,0.19
2003,3,4,5,30,0,0,0,2,6,970,246,1.3,0.19
2003,3,4,6,30,0,0,0,4,6,970,245,1.5,0.19
2003,3,4,7,30,582,56,186,4,8,970,260,1.7000000000000002,0.19
2003,3,4,8,30,527,121,338,4,9,970,278,1.9000000000000001,0.19
2003,3,4,9,30,1,167,168,3,11,970,281,2,0.19
2003,3,4,10,30,190,327,456,2,12,970,281,2.3000000000000003,0.19
2003,3,4,11,30,30,297,320,1,13,970,282,2.7,0.19
2003,3,4,12,30,34,307,333,1,14,970,284,3,0.19
2003,3,4,13,30,459,273,592,0,13,970,288,3.2,0.19
2003,3,4,14,30,0,57,57,0,13,970,294,3.2,0.19
2003,3,4,15,30,256,188,303,0,12,970,300,3,0.19
2003,3,4,16,30,669,59,239,0,9,970,304,2,0.19
2003,3,4,17,30,274,23,41,2,7,970,306,1.1,0.19
2003,3,4,18,30,0,0,0,2,6,970,314,0.9,0.19
2003,3,4,19,30,0,0,0,2,6,970,319,0.8,0.19
2003,3,4,20,30,0,0,0,2,6,970,317,0.7000000000000001,0.19
2003,3,4,21,30,0,0,0,2,5,970,303,0.7000000000000001,0.19
2003,3,4,22,30,0,0,0,2,5,970,284,0.7000000000000001,0.19
2003,3,4,23,30,0,0,0,1,4,970,280,0.7000000000000001,0.19
2003,3,5,0,30,0,0,0,1,4,970,287,0.6000000000000001,0.19
2003,3,5,1,30,0,0,0,1,4,970,302,0.5,0.19
2003,3,5,2,30,0,0,0,1,4,970,325,0.4,0.19
2003,3,5,3,30,0,0,0,1,4,970,324,0.30000000000000004,0.19
2003,3,5,4,30,0,0,0,1,4,970,301,0.30000000000000004,0.19
2003,3,5,5,30,0,0,0,1,4,970,242,0.30000000000000004,0.19
2003,3,5,6,30,91,11,13,2,5,970,202,0.30000000000000004,0.19
2003,3,5,7,30,498,71,185,3,7,970,171,0.4,0.19
2003,3,5,8,30,717,98,396,2,10,970,296,0.9,0.19
2003,3,5,9,30,844,105,585,2,13,970,294,1.7000000000000002,0.19
2003,3,5,10,30,883,119,719,1,15,970,287,2.3000000000000003,0.19
2003,3,5,11,30,908,122,795,1,16,970,284,2.9000000000000004,0.19
2003,3,5,12,30,147,371,481,1,17,970,284,3.3000000000000003,0.19
2003,3,5,13,30,891,118,741,1,17,970,284,3.5,0.19
2003,3,5,14,30,837,114,614,1,16,970,286,3.4000000000000004,0.19
2003,3,5,15,30,746,101,438,1,15,970,289,2.9000000000000004,0.19
2003,3,5,16,30,565,77,231,2,12,970,290,1.8,0.19
2003,3,5,17,30,160,27,38,3,10,980,287,0.9,0.19
2003,3,5,18,30,0,0,0,3,9,980,287,0.7000000000000001,0.19
2003,3,5,19,30,0,0,0,2,9,980,279,0.5,0.19
2003,3,5,20,30,0,0,0,2,8,980,245,0.5,0.19
2003,3,5,21,30,0,0,0,2,8,980,216,0.6000000000000001,0.19
2003,3,5,22,30,0,0,0,2,7,980,204,0.6000000000000001,0.19
2003,3,5,23,30,0,0,0,1,7,980,198,0.6000000000000001,0.19
2003,3,6,0,30,0,0,0,1,7,980,202,0.6000000000000001,0.19
2003,3,6,1,30,0,0,0,1,6,980,216,0.6000000000000001,0.19
2003,3,6,2,30,0,0,0,1,5,980,231,0.7000000000000001,0.19
2003,3,6,3,30,0,0,0,1,5,980,235,0.7000000000000001,0.19
2003,3,6,4,30,0,0,0,1,5,980,236,0.6000000000000001,0.19
2003,3,6,5,30,0,0,0,1,6,980,222,0.6000000000000001,0.19
2003,3,6,6,30,62,12,14,1,7,980,197,0.5,0.19
2003,3,6,7,30,498,73,189,2,10,980,193,0.6000000000000001,0.19
2003,3,6,8,30,709,103,401,2,13,980,303,1.4000000000000001,0.19
2003,3,6,9,30,821,118,589,2,15,980,298,2.2,0.19
2003,3,6,10,30,885,123,729,2,16,980,288,2.7,0.19
2003,3,6,11,30,899,132,803,2,17,980,285,3.2,0.19
2003,3,6,12,30,900,132,809,2,18,970,285,3.5,0.19
2003,3,6,13,30,910,114,754,1,18,970,287,3.7,0.19
2003,3,6,14,30,859,109,626,1,17,970,288,3.5,0.19
2003,3,6,15,30,774,96,448,2,16,970,291,2.9000000000000004,0.19
2003,3,6,16,30,586,76,237,2,13,970,293,1.7000000000000002,0.19
2003,3,6,17,30,179,28,41,4,10,970,290,0.7000000000000001,0.19
2003,3,6,18,30,0,0,0,3,10,970,285,0.30000000000000004,0.19
2003,3,6,19,30,0,0,0,3,9,970,185,0.30000000000000004,0.19
2003,3,6,20,30,0,0,0,3,8,970,171,0.5,0.19
2003,3,6,21,30,0,0,0,3,7,970,189,0.6000000000000001,0.19
2003,3,6,22,30,0,0,0,3,7,970,204,0.6000000000000001,0.19
2003,3,6,23,30,0,0,0,3,7,970,213,0.6000000000000001,0.19
2003,3,7,0,30,0,0,0,3,7,970,220,0.5,0.19
2003,3,7,1,30,0,0,0,3,7,970,245,0.5,0.19
2003,3,7,2,30,0,0,0,2,6,970,266,0.4,0.19
2003,3,7,3,30,0,0,0,2,6,970,266,0.4,0.19
2003,3,7,4,30,0,0,0,2,6,970,265,0.30000000000000004,0.19
2003,3,7,5,30,0,0,0,2,6,970,276,0.30000000000000004,0.19
2003,3,7,6,30,104,14,18,2,7,970,296,0.30000000000000004,0.19
2003,3,7,7,30,563,68,202,3,10,970,309,0.6000000000000001,0.19
2003,3,7,8,30,763,93,417,3,13,970,306,1.2000000000000002,0.19
2003,3,7,9,30,861,108,606,3,15,970,294,1.7000000000000002,0.19
2003,3,7,10,30,885,128,739,2,18,970,290,2.3000000000000003,0.19
2003,3,7,11,30,231,369,543,1,19,970,286,2.9000000000000004,0.19
2003,3,7,12,30,347,347,610,0,19,970,289,3.5,0.19
2003,3,7,13,30,81,335,392,0,19,970,293,3.8000000000000003,0.19
2003,3,7,14,30,845,119,631,0,18,970,294,3.8000000000000003,0.19
2003,3,7,15,30,763,102,453,0,17,970,297,3.5,0.19
2003,3,7,16,30,565,82,240,0,13,970,301,2.2,0.19
2003,3,7,17,30,169,30,43,3,10,970,302,1.1,0.19
2003,3,7,18,30,0,0,0,2,9,970,309,1,0.19
2003,3,7,19,30,0,0,0,2,9,970,314,0.7000000000000001,0.19
2003,3,7,20,30,0,0,0,1,9,970,298,0.6000000000000001,0.19
2003,3,7,21,30,0,0,0,1,9,970,269,0.6000000000000001,0.19
2003,3,7,22,30,0,0,0,1,8,970,263,0.7000000000000001,0.19
2003,3,7,23,30,0,0,0,1,7,970,277,0.7000000000000001,0.19
2003,3,8,0,30,0,0,0,1,7,970,291,0.7000000000000001,0.19
2003,3,8,1,30,0,0,0,1,7,970,305,0.7000000000000001,0.19
2003,3,8,2,30,0,0,0,2,6,970,317,0.6000000000000001,0.19
2003,3,8,3,30,0,0,0,2,6,970,323,0.30000000000000004,0.19
2003,3,8,4,30,0,0,0,2,6,980,12,0.30000000000000004,0.19
2003,3,8,5,30,0,0,0,2,5,980,114,0.7000000000000001,0.19
2003,3,8,6,30,125,16,20,2,7,980,107,1,0.19
2003,3,8,7,30,589,66,209,3,11,980,103,1.2000000000000002,0.19
2003,3,8,8,30,785,89,426,3,15,980,105,1,0.19
2003,3,8,9,30,879,102,615,2,18,980,134,0.7000000000000001,0.19
2003,3,8,10,30,918,114,752,1,21,980,241,1.2000000000000002,0.19
2003,3,8,11,30,944,116,829,0,23,980,269,2,0.19
2003,3,8,12,30,949,115,836,0,23,980,276,2.5,0.19
2003,3,8,13,30,929,112,772,0,23,980,281,2.7,0.19
2003,3,8,14,30,885,106,645,0,22,980,285,2.7,0.19
2003,3,8,15,30,804,93,465,0,20,980,289,2.5,0.19
2003,3,8,16,30,646,71,253,2,16,980,296,1.7000000000000002,0.19
2003,3,8,17,30,253,29,49,5,12,980,308,1,0.19
2003,3,8,18,30,0,0,0,4,11,980,331,0.9,0.19
2003,3,8,19,30,0,0,0,4,10,980,5,0.7000000000000001,0.19
2003,3,8,20,30,0,0,0,3,9,980,41,0.7000000000000001,0.19
2003,3,8,21,30,0,0,0,3,9,980,62,0.9,0.19
2003,3,8,22,30,0,0,0,3,8,980,72,1,0.19
2003,3,8,23,30,0,0,0,2,8,980,79,1.1,0.19
2003,3,9,0,30,0,0,0,1,8,980,83,1.2000000000000002,0.19
2003,3,9,1,30,0,0,0,1,8,980,86,1.1,0.19
2003,3,9,2,30,0,0,0,0,8,980,88,1,0.19
2003,3,9,3,30,0,0,0,0,8,980,86,0.9,0.19
2003,3,9,4,30,0,0,0,0,7,980,76,0.9,0.19
2003,3,9,5,30,0,0,0,-1,7,980,65,0.9,0.19
2003,3,9,6,30,143,18,24,0,8,980,68,1,0.19
2003,3,9,7,30,608,68,219,1,12,980,79,1.1,0.19
2003,3,9,8,30,798,92,439,0,15,980,85,0.7000000000000001,0.19
2003,3,9,9,30,877,110,626,0,18,980,271,1,0.19
2003,3,9,10,30,905,127,760,0,20,980,278,2.1,0.19
2003,3,9,11,30,920,134,832,0,21,980,282,2.8000000000000003,0.19
2003,3,9,12,30,919,133,836,0,22,980,287,3.2,0.19
2003,3,9,13,30,883,136,767,0,22,980,293,3.4000000000000004,0.19
2003,3,9,14,30,828,129,637,0,21,980,297,3.4000000000000004,0.19
2003,3,9,15,30,729,115,455,0,20,980,302,2.9000000000000004,0.19
2003,3,9,16,30,524,91,241,2,16,980,304,1.8,0.19
2003,3,9,17,30,134,33,44,5,13,980,305,1,0.19
2003,3,9,18,30,0,0,0,4,11,980,315,0.8,0.19
2003,3,9,19,30,0,0,0,4,11,980,328,0.5,0.19
2003,3,9,20,30,0,0,0,4,11,980,330,0.30000000000000004,0.19
2003,3,9,21,30,0,0,0,4,11,980,287,0.4,0.19
2003,3,9,22,30,0,0,0,4,10,980,277,0.7000000000000001,0.19
2003,3,9,23,30,0,0,0,4,9,980,288,0.8,0.19
2003,3,10,0,30,0,0,0,4,8,980,298,0.8,0.19
2003,3,10,1,30,0,0,0,4,7,980,309,0.8,0.19
2003,3,10,2,30,0,0,0,4,7,980,318,0.7000000000000001,0.19
2003,3,10,3,30,0,0,0,4,7,980,326,0.5,0.19
2003,3,10,4,30,0,0,0,4,7,980,346,0.30000000000000004,0.19
2003,3,10,5,30,0,0,0,4,7,980,71,0.5,0.19
2003,3,10,6,30,73,19,22,4,8,980,82,1,0.19
2003,3,10,7,30,416,92,197,5,11,980,86,1,0.19
2003,3,10,8,30,636,126,406,4,15,980,73,0.6000000000000001,0.19
2003,3,10,9,30,401,238,476,4,18,980,313,1,0.19
2003,3,10,10,30,589,229,644,4,20,980,288,1.8,0.19
2003,3,10,11,30,776,190,783,4,21,980,288,2.4000000000000004,0.19
2003,3,10,12,30,533,283,693,4,22,980,293,2.9000000000000004,0.19
2003,3,10,13,30,238,347,518,4,21,980,299,3.3000000000000003,0.19
2003,3,10,14,30,549,200,539,4,20,980,306,3.4000000000000004,0.19
2003,3,10,15,30,234,213,323,4,19,980,311,3.2,0.19
2003,3,10,16,30,5,101,103,5,16,980,313,2.1,0.19
2003,3,10,17,30,0,27,27,6,13,980,310,1.1,0.19
2003,3,10,18,30,0,0,0,6,11,980,307,0.9,0.19
2003,3,10,19,30,0,0,0,6,11,980,305,0.9,0.19
2003,3,10,20,30,0,0,0,6,11,980,301,0.9,0.19
2003,3,10,21,30,0,0,0,5,10,980,304,0.9,0.19
